explained_variance,policy_loss,value_loss,fps,ep_reward_mean,ep_len_mean,time_elapsed,approxkl,total_timesteps,clipfrac,serial_timesteps,n_updates,policy_entropy
0.14902138710021973,-0.00082084443,3.372711e-08,252,0.0002884,1500.0,1418.202787399292,0.005522077,366592,0.06821289,366592,179,0.66251886
0.30905377864837646,-0.0026165445,2.80799e-08,251,0.00028837,1500.0,1426.306227684021,0.0061515067,368640,0.06733398,368640,180,0.65840197
0.30318790674209595,0.00019683377,2.1974214e-08,254,0.00028834,1500.0,1434.4595954418182,0.004444585,370688,0.049951173,370688,181,0.6576573
0.3524392247200012,0.0010477395,2.8645507e-08,256,0.00028830000000000007,1500.0,1442.5221874713898,0.004213868,372736,0.046679687,372736,182,0.65103865
0.4171803593635559,-0.0019319281,2.0308244e-06,256,0.00028829,1500.0,1450.5132629871368,0.0052991766,374784,0.06621094,374784,183,0.64515144
0.611569344997406,-0.0011647812,4.6771083e-07,258,0.00028842,1500.0,1458.507099866867,0.0040141563,376832,0.043652344,376832,184,0.6298479
0.49907606840133667,0.00011465512,1.358467e-07,271,0.00028854,1500.0,1466.424545764923,0.005578623,378880,0.06567383,378880,185,0.612847
0.6866016983985901,-0.002946545,1.2883249e-06,254,0.00028852999999999995,1500.0,1473.959228515625,0.0053945677,380928,0.064208984,380928,186,0.60713494
0.6325569450855255,-0.00023235101,1.6775363e-07,251,0.00028856,1500.0,1482.025953054428,0.005364614,382976,0.06069336,382976,187,0.59430456
0.6792456209659576,0.00015236183,7.995996e-08,250,0.00028855000000000005,1500.0,1490.18732213974,0.0047661704,385024,0.053466797,385024,188,0.57579607
0.7197427153587341,-0.0014817283,2.5346349e-06,254,0.00028852,1500.0,1498.3642406463623,0.0042535104,387072,0.05029297,387072,189,0.580304
0.5448098480701447,-0.00013828925,2.1236908e-06,249,0.0002885,1500.0,1506.4200432300568,0.005981961,389120,0.07080078,389120,190,0.5839144
0.5041691064834595,5.5974582e-05,1.995527e-06,253,0.00028854,1500.0,1514.6343774795532,0.0065667816,391168,0.0793457,391168,191,0.57108253
0.4735373854637146,-0.00071483885,2.3312728e-05,253,0.00028854,1500.0,1522.719910621643,0.005416085,393216,0.05961914,393216,192,0.5516108
0.59621462225914,0.00066534773,2.3528226e-07,257,0.00028845,1500.0,1530.8138818740845,0.004008746,395264,0.046435546,395264,193,0.53165245
0.6382496953010559,0.00056225585,1.6336475e-07,254,0.0002885,1500.0,1538.7749350070953,0.0058762236,397312,0.07192383,397312,194,0.51250064
0.5689901411533356,0.0012691894,1.084366e-06,251,0.00028848,1500.0,1546.8167402744293,0.0052386406,399360,0.061328124,399360,195,0.5012798
0.6826234757900238,0.0021900286,3.1957964e-07,257,0.00028852,1500.0,1554.9677667617798,0.004842755,401408,0.054101564,401408,196,0.5012947
0.726109504699707,-9.342283e-06,1.0823164e-05,254,0.00028857,1500.0,1562.922033071518,0.0056268163,403456,0.06459961,403456,197,0.5061466
0.5254398882389069,4.6254758e-05,1.3881973e-07,255,0.00028857,1500.0,1570.985055923462,0.004617165,405504,0.051367186,405504,198,0.5072319
0.6474839746952057,0.0015602063,6.883318e-08,247,0.00028857,1500.0,1578.9974343776703,0.003934723,407552,0.041552734,407552,199,0.5130819
0.5182638466358185,-0.0019933726,6.818682e-08,254,0.00028858000000000003,1500.0,1587.2903337478638,0.0051712035,409600,0.061669923,409600,200,0.5083132
0.5415158271789551,-0.0023443825,7.053344e-08,249,0.0002885,1500.0,1595.356110572815,0.008762368,411648,0.11484375,411648,201,0.5141887
0.38863039016723633,-0.0017326021,6.143365e-08,255,0.00028855,1500.0,1603.5636713504791,0.004361359,413696,0.04375,413696,202,0.5127541
0.3446826934814453,-0.0013946219,3.119655e-08,259,0.00028856,1500.0,1611.585865020752,0.004164139,415744,0.04868164,415744,203,0.5022224
0.06120330095291138,-0.001500628,3.935974e-08,248,0.00028858999999999997,1500.0,1619.4750633239746,0.007462124,417792,0.10043945,417792,204,0.50354457
0.2026665210723877,0.0016567174,1.7874145e-06,253,0.00028862,1500.0,1627.7336285114288,0.005170091,419840,0.059521485,419840,205,0.49440536
0.7187687754631042,0.00029318413,5.2581576e-08,253,0.00028854,1500.0,1635.8052456378937,0.0062583014,421888,0.071582034,421888,206,0.48244953
0.6353591084480286,0.00024753832,3.7843684e-08,255,0.00028847000000000003,1500.0,1643.8809518814087,0.0056199823,423936,0.059814453,423936,207,0.47940898
0.41494596004486084,-0.0008959236,5.0691163e-08,249,0.00028837000000000003,1500.0,1651.9137644767761,0.005839199,425984,0.067675784,425984,208,0.47113553
0.4793773889541626,-0.0012718815,2.6078883e-06,258,0.00028853,1500.0,1660.1102304458618,0.0064059356,428032,0.07329102,428032,209,0.46112242
0.47453588247299194,0.0013597345,7.610507e-06,251,0.00028855,1500.0,1668.0438265800476,0.004354143,430080,0.048535157,430080,210,0.45491743
0.5738829374313354,0.0011211074,2.0734388e-08,263,0.00028864,1500.0,1676.1827466487885,0.00395547,432128,0.04111328,432128,211,0.44630393
0.57929727435112,-0.0019526405,2.191413e-08,257,0.00028869000000000003,1500.0,1683.972557067871,0.0075498424,434176,0.1038086,434176,212,0.4411633
0.5897927284240723,-0.0008180818,3.099823e-05,254,0.00028866,1500.0,1691.9367816448212,0.0055373083,436224,0.06547852,436224,213,0.4378458
0.5157884955406189,0.0009801516,1.2560042e-08,253,0.00028869999999999997,1500.0,1699.9862687587738,0.004085754,438272,0.047509767,438272,214,0.43366894
0.48226869106292725,0.00082769897,2.5228456e-08,252,0.00028878,1500.0,1708.0568206310272,0.005529764,440320,0.066308595,440320,215,0.42825317
0.588752418756485,-0.0010863945,1.8900469e-08,262,0.00028889,1500.0,1716.1610414981842,0.0049173986,442368,0.053027343,442368,216,0.41058397
0.3529401421546936,-0.00013485846,1.2660124e-08,245,0.00028898,1500.0,1723.9757313728333,0.0054360395,444416,0.059375,444416,217,0.38681287
0.5689977407455444,-0.00015258897,1.746186e-08,257,0.00028898,1500.0,1732.333415031433,0.0053108227,446464,0.05419922,446464,218,0.3813914
0.38478606939315796,-0.00013538035,1.9799728e-08,250,0.00028889,1500.0,1740.2868819236755,0.005635904,448512,0.066503905,448512,219,0.3695564
0.5540457963943481,0.0008172862,3.53252e-08,257,0.00028888,1500.0,1748.4593799114227,0.0033892181,450560,0.03515625,450560,220,0.34580183
0.4512038230895996,-0.00037710648,3.386551e-08,252,0.00028891,1500.0,1756.4167709350586,0.0052603045,452608,0.060058594,452608,221,0.32999277
0.5151925384998322,0.0003083798,9.4812584e-08,255,0.00028899,1500.0,1764.5212066173553,0.004403678,454656,0.052197266,454656,222,0.3239355
0.4229387044906616,6.092695e-06,2.6924832e-08,253,0.00028895,1500.0,1772.5434792041779,0.006617778,456704,0.07792969,456704,223,0.32785302
0.5658981204032898,0.0010874046,3.8735624e-08,247,0.0002889,1500.0,1780.6327664852142,0.004031589,458752,0.046923827,458752,224,0.33039066
0.6336356103420258,0.00022774171,6.245276e-07,261,0.00028892,1500.0,1788.900628566742,0.006747437,460800,0.07900391,460800,225,0.31930882
0.614540308713913,0.00037951526,1.0830189e-05,279,0.00028899000000000004,1500.0,1796.7273788452148,0.0058425916,462848,0.06757812,462848,226,0.30738598
0.6378642618656158,-0.0016691776,1.6138692e-08,254,0.00028901,1500.0,1804.0667214393616,0.004942158,464896,0.056591798,464896,227,0.30924135
0.5213679373264313,-0.0010462186,3.4377127e-08,252,0.00028905,1500.0,1812.1193845272064,0.0055521596,466944,0.06416015,466944,228,0.31908312
0.4655197858810425,0.00044180633,2.5771012e-08,251,0.00028908,1500.0,1820.2493648529053,0.0050289715,468992,0.05644531,468992,229,0.3066584
0.4546183943748474,-0.0023955014,3.76439e-08,258,0.00028916,1500.0,1828.4097590446472,0.0076084263,471040,0.09052734,471040,230,0.27841303
0.5336999595165253,0.0007632893,5.065714e-08,250,0.00028920000000000004,1500.0,1836.335525751114,0.0066812523,473088,0.082128905,473088,231,0.2608552
0.6142443716526031,0.0023751135,6.72266e-07,257,0.00028925,1500.0,1844.5247592926025,0.0051442226,475136,0.05810547,475136,232,0.25145146
0.4243638515472412,-0.0009729477,4.049064e-08,248,0.0002894,1500.0,1852.4838869571686,0.006758321,477184,0.07993164,477184,233,0.24660715
0.4346662163734436,-0.00054761994,2.827014e-08,258,0.00028947,1500.0,1860.7341198921204,0.005579929,479232,0.066992186,479232,234,0.23477788
0.4559628367424011,0.00084691576,8.060615e-07,252,0.00028953999999999997,1500.0,1868.6633026599884,0.0062435474,481280,0.068847656,481280,235,0.22718994
0.4460468292236328,0.0016430732,5.7143e-08,252,0.00028967999999999995,1500.0,1876.7812163829803,0.005680308,483328,0.06743164,483328,236,0.22286567
0.3888063430786133,-0.0020984528,9.140541e-08,252,0.0002898,1500.0,1884.9079065322876,0.005920843,485376,0.07099609,485376,237,0.21074764
0.19957691431045532,-0.00020798823,1.0786707e-06,255,0.00028985,1500.0,1893.0141289234161,0.008423331,487424,0.08642578,487424,238,0.19994369
0.34028851985931396,0.0011656474,2.881093e-08,257,0.00029014,1500.0,1901.0220108032227,0.0058596535,489472,0.072949216,489472,239,0.19316716
0.46958452463150024,0.0011792176,7.235559e-08,256,0.00029025,1500.0,1908.9802238941193,0.0052863676,491520,0.06518555,491520,240,0.19665477
0.28181278705596924,0.0018727605,1.600163e-08,259,0.0002904,1500.0,1916.9726037979126,0.0058871955,493568,0.06845703,493568,241,0.20039296
0.3455010652542114,0.0018083286,3.910426e-08,250,0.00029044000000000004,1500.0,1924.8685700893402,0.0063596806,495616,0.076123044,495616,242,0.19324586
0.3444772958755493,0.00026432332,7.387982e-08,256,0.00029053,1500.0,1933.0446968078613,0.0046640066,497664,0.05102539,497664,243,0.18559407
0.25555819272994995,2.9345922e-05,4.4548023e-07,251,0.00029078000000000003,1500.0,1941.0190818309784,0.007579878,499712,0.087890625,499712,244,0.17119335
0.23461252450942993,0.0012638511,1.6977586e-06,254,0.00029092,1500.0,1949.1519117355347,0.0070918426,501760,0.08491211,501760,245,0.15432705
0.3639408349990845,-0.0007603285,3.086055e-06,254,0.00029103,1500.0,1957.203863143921,0.007856153,503808,0.08945312,503808,246,0.14347155
0.4150402545928955,0.0011096743,7.934365e-08,246,0.00029108,1500.0,1965.2532143592834,0.0061717285,505856,0.075683594,505856,247,0.13540918
0.3418111205101013,0.0012352158,5.758857e-08,258,0.00029119,1500.0,1973.5720992088318,0.00742543,507904,0.09418945,507904,248,0.12933272
0.24833786487579346,-0.0001599095,2.82434e-08,246,0.00029133,1500.0,1981.5096526145935,0.0065760775,509952,0.08310547,509952,249,0.13374761
0.1393193006515503,0.0014307648,5.3233443e-08,252,0.00029146,1500.0,1989.8092246055603,0.006719061,512000,0.084423825,512000,250,0.14187214
0.742608904838562,-0.00042290273,1.2448237e-05,248,0.00029148000000000005,1500.0,1997.9199042320251,0.0056585763,514048,0.06704102,514048,251,0.13708654
0.30024999380111694,0.002079303,4.6178167e-07,256,0.00029149000000000004,1500.0,2006.17808675766,0.007852046,516096,0.099365234,516096,252,0.13542444
0.3290623426437378,-2.6731263e-05,1.1729907e-08,253,0.00029152000000000003,1500.0,2014.1695778369904,0.01063574,518144,0.11411133,518144,253,0.13618958
0.4063340425491333,0.0017039465,6.6026247e-09,254,0.00029154,1500.0,2022.2579984664917,0.005761214,520192,0.06074219,520192,254,0.13671558
0.2306535840034485,7.572815e-05,7.969399e-09,256,0.00029162000000000003,1500.0,2030.3095257282257,0.008946508,522240,0.111083984,522240,255,0.13939995
0.19802641868591309,0.0036732615,7.00134e-09,249,0.00029166000000000006,1500.0,2038.3077917099,0.006864591,524288,0.07944336,524288,256,0.13600087
0.32643836736679077,0.0021982656,3.372947e-08,269,0.0002916400000000001,1500.0,2046.511919260025,0.005451699,526336,0.061572265,526336,257,0.12865528
0.2288610339164734,0.00084490515,9.529805e-09,266,0.00029162000000000003,1500.0,2054.1164915561676,0.007352249,528384,0.091748044,528384,258,0.12457379
0.37443244457244873,0.0022305273,9.255646e-09,254,0.0002917,1500.0,2061.813782930374,0.005541473,530432,0.06503906,530432,259,0.12030615
0.1755884885787964,0.0028800962,5.020545e-09,251,0.00029169,1500.0,2069.856303215027,0.005451511,532480,0.064941406,532480,260,0.11974058
0.30790913105010986,0.0033800092,1.9024096e-08,257,0.00029177,1500.0,2077.9899792671204,0.0070277243,534528,0.08847656,534528,261,0.12247354
0.4213155508041382,-0.00028290437,2.7315305e-06,251,0.00029181,1500.0,2085.957300901413,0.007552672,536576,0.09379883,536576,262,0.11689007
0.1610116958618164,0.00038056023,3.978636e-08,258,0.00029193,1500.0,2094.1114416122437,0.0049730362,538624,0.058935545,538624,263,0.109238006
0.1923481822013855,0.000999493,2.1040753e-08,256,0.00029197000000000007,1500.0,2102.0431694984436,0.006991857,540672,0.07724609,540672,264,0.110947706
0.39365285634994507,0.00047524535,2.3976636e-08,253,0.00029197,1500.0,2110.0171008110046,0.0064721704,542720,0.07993164,542720,265,0.10432559
0.2062864899635315,0.0024901344,6.340294e-06,254,0.00029204999999999997,1500.0,2118.0860981941223,0.0054512746,544768,0.06665039,544768,266,0.11240927
0.33510297536849976,0.0018685426,9.618773e-09,256,0.00029203,1500.0,2126.1252992153168,0.0048517357,546816,0.058789063,546816,267,0.120026395
0.3876574635505676,-0.0031113557,1.0222669e-08,255,0.00029198999999999995,1500.0,2134.1160259246826,0.00702276,548864,0.084423825,548864,268,0.12665594
0.2332351803779602,-0.0020323626,1.4681392e-08,249,0.00029205,1500.0,2142.135461330414,0.0076221013,550912,0.089697264,550912,269,0.1307408
0.3649306893348694,0.0024610944,1.9795843e-08,250,0.00029211,1500.0,2150.347266435623,0.004719225,552960,0.05180664,552960,270,0.12653087
0.3283965587615967,0.0004892671,1.4690419e-08,254,0.00029215,1500.0,2158.518027305603,0.004781313,555008,0.04916992,555008,271,0.112163045
0.27095115184783936,0.002208451,1.9064501e-08,254,0.00029217000000000007,1500.0,2166.5677576065063,0.005234767,557056,0.06254883,557056,272,0.10374671
0.3704962134361267,-0.0011194343,9.127044e-08,262,0.00029218000000000007,1500.0,2174.6203932762146,0.0068182983,559104,0.08120117,559104,273,0.09203167
0.30763566493988037,0.002590764,4.3948027e-08,254,0.00029223000000000004,1500.0,2182.436275243759,0.006054964,561152,0.07353516,561152,274,0.081619754
0.3106062412261963,0.0013076162,9.452037e-06,253,0.00029223,1500.0,2190.4941878318787,0.0067453245,563200,0.082373045,563200,275,0.0707543
0.4477630853652954,-0.00057583064,7.7705025e-09,252,0.00029221,1500.0,2198.5636456012726,0.006027703,565248,0.07368164,565248,276,0.050875984
0.372336208820343,-0.0011627072,7.275273e-09,250,0.00029232,1500.0,2206.6840631961823,0.0071490183,567296,0.09077148,567296,277,0.03290989
0.34744763374328613,0.0019222705,1.06180496e-08,254,0.00029234000000000004,1500.0,2214.8522732257843,0.006914309,569344,0.08632813,569344,278,0.028889442
0.44407981634140015,0.0011807777,9.264676e-09,251,0.00029238,1500.0,2222.9042427539825,0.0056891176,571392,0.06416015,571392,279,0.032349378
0.28172796964645386,0.0008593138,1.2781325e-08,254,0.0002925,1500.0,2231.0546867847443,0.0055703716,573440,0.06826172,573440,280,0.03617822
0.3298158049583435,0.001170676,6.3626864e-08,255,0.00029261,1500.0,2239.1028423309326,0.00654047,575488,0.07558594,575488,281,0.040954877
0.663531094789505,0.0005413716,3.976109e-08,253,0.00029268,1500.0,2247.10857796669,0.006153622,577536,0.0725586,577536,282,0.03526668
0.45239174365997314,0.0016687807,2.917262e-08,252,0.00029272,1500.0,2255.206673145294,0.00677339,579584,0.082128905,579584,283,0.029565305
0.4889119863510132,0.00092408265,1.3033437e-07,249,0.00029274,1500.0,2263.3296086788177,0.00615975,581632,0.07709961,581632,284,0.026414197
0.36427414417266846,0.0014154656,2.554907e-06,253,0.00029283,1500.0,2271.5492470264435,0.006016894,583680,0.072314456,583680,285,0.022707755
0.26507025957107544,0.001699803,1.9121055e-08,254,0.0002929,1500.0,2279.628024816513,0.0058806683,585728,0.07143555,585728,286,0.016490445
0.38119542598724365,0.002268002,1.3380579e-06,251,0.00029296,1500.0,2287.686141014099,0.0058644107,587776,0.0625,587776,287,0.01238108
0.35655713081359863,0.0008810059,9.0170445e-08,260,0.00029303999999999995,1500.0,2295.8275775909424,0.004751515,589824,0.053222656,589824,288,0.013437699
0.40169310569763184,0.0014486278,1.4483777e-08,259,0.00029307,1500.0,2303.689063310623,0.005072693,591872,0.057714842,591872,289,0.010225
0.41819339990615845,0.003557359,3.12423e-07,251,0.00029313999999999995,1500.0,2311.593583583832,0.006200488,593920,0.07426758,593920,290,0.011356996
0.3101188540458679,0.0030177599,7.204906e-07,254,0.0002933,1500.0,2319.7455735206604,0.006286108,595968,0.072070315,595968,291,0.018992867
0.34840303659439087,0.0026080632,1.3790752e-08,254,0.00029342,1500.0,2327.784033536911,0.0061286706,598016,0.07563476,598016,292,0.01482713
0.5087627470493317,0.0018929489,1.0107262e-08,257,0.00029356,1500.0,2335.830568790436,0.0037684478,600064,0.04248047,600064,293,0.015359342
0.2529188394546509,-0.0023949682,2.2938034e-06,253,0.0002936,1500.0,2343.787567138672,0.007249168,602112,0.089990236,602112,294,0.020854298
0.937402606010437,0.0009518006,3.202116e-08,250,0.00029366,1500.0,2351.867117881775,0.0059988266,604160,0.07143555,604160,295,0.017193092
0.9434176385402679,0.0016218061,5.980563e-08,251,0.00029373999999999996,1500.0,2360.0380330085754,0.0069639087,606208,0.090429686,606208,296,0.0106500555
0.9172919169068336,-0.0013187028,7.849888e-09,254,0.00029379000000000005,1500.0,2368.1893780231476,0.006132827,608256,0.079394534,608256,297,0.008156208
0.9175090342760086,-0.0009517229,8.408046e-09,255,0.00029382000000000003,1500.0,2376.253496646881,0.0063625434,610304,0.0815918,610304,298,0.0055509335
0.9169039204716682,0.0012272097,3.2992384e-07,248,0.00029393,1500.0,2384.2609462738037,0.0051615285,612352,0.05913086,612352,299,-0.009531338
0.8834951296448708,-0.0033161596,1.5157934e-08,257,0.00029394,1500.0,2392.5067245960236,0.007917677,614400,0.0875,614400,300,-0.040573858
0.8786068186163902,-0.00024058382,4.4134833e-08,263,0.00029397,1500.0,2400.4504232406616,0.007146214,616448,0.08564453,616448,301,-0.058109414
0.8750787451863289,0.0010700657,1.3520345e-06,251,0.00029412,1500.0,2408.22883105278,0.006600908,618496,0.087402344,618496,302,-0.05468654
0.8105388432741165,0.0014122638,3.0718915e-08,252,0.00029415,1500.0,2416.3591828346252,0.0070506125,620544,0.08852539,620544,303,-0.06144929
0.7068280875682831,0.0042531122,4.631299e-06,258,0.00029424999999999997,1500.0,2424.460739850998,0.0054031415,622592,0.06352539,622592,304,-0.078212015
0.5708996057510376,0.0028038216,5.9364718e-09,279,0.00029426999999999996,1500.0,2432.374883413315,0.008581408,624640,0.108789064,624640,305,-0.08573502
0.511064350605011,0.002140486,7.897301e-09,250,0.00029432,1500.0,2439.7100212574005,0.0064034713,626688,0.07324219,626688,306,-0.102255926
0.5335067212581635,0.002768177,5.251823e-09,250,0.00029439,1500.0,2447.8904995918274,0.009248453,628736,0.11923828,628736,307,-0.11696853
0.22938191890716553,0.0023057037,2.6606042e-08,252,0.00029446,1500.0,2456.055502176285,0.010518304,630784,0.12753907,630784,308,-0.12269221
0.36785125732421875,-0.00059179077,1.3214868e-07,252,0.00029446,1500.0,2464.1582384109497,0.0071496926,632832,0.08754883,632832,309,-0.1298924
0.8085222989320755,-0.001229956,1.7620303e-08,252,0.0002945,1500.0,2472.279214143753,0.006976083,634880,0.08554687,634880,310,-0.14030509
0.582287073135376,0.0030223397,2.7306282e-08,253,0.00029453,1500.0,2480.3786783218384,0.0076353317,636928,0.09741211,636928,311,-0.134009
0.7675163298845291,0.0035350122,3.6209263e-07,255,0.00029454000000000004,1500.0,2488.450407743454,0.007731878,638976,0.09321289,638976,312,-0.13265496
0.5501812100410461,-0.0025261177,3.3970446e-06,250,0.00029461,1500.0,2496.4705493450165,0.011432391,641024,0.14477539,641024,313,-0.12994489
0.2951800227165222,0.0026729654,1.6743325e-08,261,0.00029459999999999995,1500.0,2504.6471610069275,0.0063193524,643072,0.07382812,643072,314,-0.13298023
0.18114793300628662,0.0015571842,5.1308615e-09,251,0.00029467999999999996,1500.0,2512.4903173446655,0.009295157,645120,0.10424805,645120,315,-0.1317543
0.0745663046836853,0.0041115964,1.1002348e-08,262,0.00029472,1500.0,2520.62477517128,0.008866188,647168,0.09907226,647168,316,-0.13866052
0.36768823862075806,0.0045935563,1.9528617e-08,250,0.00029472,1500.0,2528.4222819805145,0.007324467,649216,0.09052734,649216,317,-0.14546257
6.681680679321289e-05,0.0042808596,1.3588947e-08,247,0.00029472999999999994,1500.0,2536.61812543869,0.008406162,651264,0.10869141,651264,318,-0.14475311
0.22592610120773315,0.0027846291,1.2244125e-07,256,0.00029479999999999996,1500.0,2544.8866353034973,0.010263076,653312,0.12734374,653312,319,-0.13748932
0.29612910747528076,0.0026937586,1.1398854e-06,246,0.00029480999999999995,1500.0,2552.8739326000214,0.00666071,655360,0.07709961,655360,320,-0.1374282
0.6665024757385254,0.0031926096,5.427318e-08,251,0.00029489999999999996,1500.0,2561.1961574554443,0.006747417,657408,0.08413086,657408,321,-0.14055932
0.6917542219161987,0.0026376243,7.0626123e-07,251,0.00029489,1500.0,2569.3500850200653,0.008537013,659456,0.100048825,659456,322,-0.14243951
0.31823664903640747,-0.0036217142,9.278233e-06,254,0.00029494,1500.0,2577.49031996727,0.008659171,661504,0.0959961,661504,323,-0.13373712
0.4298088550567627,0.0021549433,1.0382374e-08,257,0.00029498999999999997,1500.0,2585.526495695114,0.0072908127,663552,0.092236325,663552,324,-0.12245749
0.34645020961761475,0.0026383349,1.0948927e-08,271,0.00029511,1500.0,2593.4961519241333,0.008511476,665600,0.099804685,665600,325,-0.12334572
0.4543611407279968,0.0035930765,5.78832e-09,265,0.00029511999999999995,1500.0,2601.0507407188416,0.0066505177,667648,0.08105469,667648,326,-0.11525953
0.2783169746398926,0.0027911372,1.0748622e-08,257,0.00029517,1500.0,2608.782544851303,0.008208654,669696,0.10229492,669696,327,-0.10084953
0.4333494305610657,0.00013484711,5.72737e-09,254,0.00029524,1500.0,2616.749476671219,0.006733156,671744,0.08100586,671744,328,-0.1055928
0.2949693202972412,0.0031679762,1.5155072e-08,250,0.00029532,1500.0,2624.8022487163544,0.007768496,673792,0.09379883,673792,329,-0.09933634
0.012489795684814453,-0.0009256786,1.8416834e-07,259,0.00029535,1500.0,2632.987026453018,0.009890305,675840,0.11323242,675840,330,-0.10533174
0.33865439891815186,-0.00085951586,4.753518e-07,252,0.00029538,1500.0,2640.869072198868,0.0073020486,677888,0.087402344,677888,331,-0.11373057
0.40077847242355347,0.001727944,8.384638e-07,250,0.00029545,1500.0,2648.99973988533,0.008085096,679936,0.10219727,679936,332,-0.1040089
0.8584713786840439,0.0021201852,1.6896234e-07,249,0.0002955099999999999,1500.0,2657.173483610153,0.009073743,681984,0.1,681984,333,-0.0886439
0.8501134067773819,0.0036981131,1.1397191e-06,257,0.00029566,1500.0,2665.3743693828583,0.008794981,684032,0.10620117,684032,334,-0.086150646
0.7182651460170746,0.00053827016,1.4196999e-05,255,0.00029565,1500.0,2673.317884206772,0.011225903,686080,0.14033203,686080,335,-0.08588029
0.69174525141716,-0.00035174278,9.3512384e-08,248,0.00029569000000000004,1500.0,2681.322592496872,0.008034191,688128,0.087207034,688128,336,-0.0752929
0.7125754952430725,0.000567898,8.606366e-08,248,0.00029570999999999997,1500.0,2689.552762746811,0.00920053,690176,0.10942383,690176,337,-0.05775138
0.8215333670377731,0.0016196441,3.0808916e-08,252,0.00029572999999999996,1500.0,2697.792558670044,0.008589204,692224,0.10224609,692224,338,-0.03121912
0.8373123705387115,0.0015659531,3.1023635e-08,256,0.00029575,1500.0,2705.9028449058533,0.0070834225,694272,0.07729492,694272,339,-0.012066601
0.8301040679216385,0.0010262427,2.203063e-08,253,0.00029579,1500.0,2713.8813395500183,0.00781664,696320,0.0925293,696320,340,0.002758157
0.7978912144899368,0.0020087778,6.312155e-08,255,0.00029587,1500.0,2721.9731907844543,0.0074235485,698368,0.09165039,698368,341,0.013125299
0.7445435523986816,0.00038681008,1.2944949e-07,250,0.00029588,1500.0,2730.0030477046967,0.0075723184,700416,0.09077148,700416,342,0.032414455
0.6996017098426819,0.0011890249,3.8549327e-08,250,0.00029591,1500.0,2738.192002058029,0.007962022,702464,0.097070314,702464,343,0.050954483
0.6614363789558411,0.0020602387,9.773316e-09,254,0.00029592999999999997,1500.0,2746.3622274398804,0.005586426,704512,0.06362305,704512,344,0.051914938
0.6290011703968048,-0.001044936,2.5949069e-08,258,0.00029597,1500.0,2754.402687549591,0.007472586,706560,0.0881836,706560,345,0.036415525
0.46528589725494385,0.0027794295,1.6293107e-08,253,0.00029603999999999996,1500.0,2762.339035987854,0.010362984,708608,0.12568359,708608,346,0.025668597
0.5466615259647369,0.0007289547,2.1513463e-06,247,0.00029606,1500.0,2770.4183440208435,0.005619292,710656,0.06391601,710656,347,0.03452931
0.386676549911499,0.0011102837,2.2303739e-07,253,0.00029615,1500.0,2778.6837186813354,0.0072516305,712704,0.087402344,712704,348,0.034708146
0.4132842421531677,0.0022261348,1.2517137e-06,250,0.00029617,1500.0,2786.7785930633545,0.005553512,714752,0.06640625,714752,349,0.027510565
0.6189993619918823,-0.0051865885,2.3741063e-06,253,0.00029619,1500.0,2794.95476269722,0.011551618,716800,0.11665039,716800,350,0.029901084
0.6970162987709045,0.00013793429,2.9079166e-08,247,0.00029623,1500.0,2803.02365899086,0.0056575015,718848,0.06826172,718848,351,0.029597854
0.5831737220287323,-0.0004828663,2.493119e-07,266,0.00029623999999999997,1500.0,2811.3123836517334,0.0077660815,720896,0.10288086,720896,352,0.020204434
0.7330284714698792,0.0019875579,8.726271e-09,252,0.00029626000000000007,1500.0,2818.999072790146,0.008256859,722944,0.09819336,722944,353,0.020759579
0.7366319000720978,0.0029055586,1.2019885e-08,251,0.00029625,1500.0,2827.106124639511,0.00566649,724992,0.06801758,724992,354,0.015792951
0.7056824266910553,0.0012945635,5.145363e-09,252,0.00029629,1500.0,2835.265643119812,0.005275668,727040,0.06640625,727040,355,0.0048146313
0.6826402544975281,0.00014209154,2.1236306e-06,256,0.00029629,1500.0,2843.388338804245,0.0057621514,729088,0.07070313,729088,356,-0.0027230945
0.6073482632637024,-0.00027170248,1.905693e-06,255,0.00029630999999999993,1500.0,2851.36287522316,0.008142428,731136,0.09858398,731136,357,-0.0028152368
0.7326973676681519,0.003212511,2.933771e-09,251,0.0002963299999999999,1500.0,2859.3923008441925,0.006439101,733184,0.072460935,733184,358,0.0019765806
0.5964150428771973,0.00043873754,5.4989115e-09,248,0.0002963299999999999,1500.0,2867.53951215744,0.0060738837,735232,0.0769043,735232,359,0.013604942
0.15073513984680176,-0.0005797865,2.2772596e-08,257,0.00029635999999999996,1500.0,2875.773664712906,0.0064472854,737280,0.07861328,737280,360,0.016389616
0.4953432083129883,0.0019022407,6.484858e-09,253,0.00029641,1500.0,2883.7410740852356,0.006633324,739328,0.083984375,739328,361,0.015633112
0.4143330454826355,0.0009540273,2.9143205e-08,252,0.00029644999999999997,1500.0,2891.8086421489716,0.0060869614,741376,0.071875,741376,362,0.016897816
0.25736433267593384,0.001616767,8.242039e-09,249,0.00029646999999999996,1500.0,2899.9120206832886,0.009694802,743424,0.10908203,743424,363,0.016493406
0.29005491733551025,0.000574457,1.766124e-08,257,0.00029645999999999996,1500.0,2908.133518218994,0.006299152,745472,0.0765625,745472,364,0.011433405
0.08807551860809326,0.0027596308,8.54446e-06,251,0.00029659,1500.0,2916.084156513214,0.007256669,747520,0.09169922,747520,365,0.018441427
